time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401631567,0.09,-0.15,0.07,0.17,0.89,9.81,0.25,-3.31,-0.1
1653401631576,0.05,-0.15,0.17,0.17,0.86,9.91,1.72,-1.32,-0.8
1653401631586,-0.04,-0.12,0.21,0.06,0.87,9.95,3.4,-0.13,-0.8
1653401631596,-0.12,-0.13,0.15,-0.03,0.88,9.9,5.08,-0.44,-0.17
1653401631607,-0.14,-0.11,0,-0.04,0.9,9.76,5.82,-0.44,0.84
1653401631616,-0.07,-0.11,-0.02,0.01,0.91,9.74,5.71,-1.25,1.51
1653401631626,-0.04,-0.14,0.01,0.04,0.91,9.75,5.64,-0.79,2.17
1653401631637,-0.01,-0.08,0,0.08,0.96,9.75,5.19,-1.25,1.89
1653401631646,0.03,0.02,-0.08,0.09,1.05,9.68,4.24,-1.28,0.74
1653401631656,0.11,0,-0.16,0.21,1.08,9.6,2.84,-0.55,-0.1
1653401631667,0.17,-0.08,-0.25,0.26,0.97,9.5,0.11,0.75,-2.13
1653401631677,0.12,-0.09,-0.23,0.21,0.96,9.52,-1.88,1.73,-2.9
1653401631686,0.02,-0.07,-0.12,0.11,0.98,9.63,-3.81,2.78,-3.08
1653401631697,-0.03,-0.08,0,0.06,0.97,9.72,-4.12,2.92,-2.94
1653401631706,0.01,-0.03,0.04,0.07,0.96,9.78,-4.4,2.78,-2.55
1653401631717,0.03,-0.02,0.14,0.09,0.99,9.84,-3.18,2.46,-1.96
1653401631726,0.01,0,0.21,0.08,1.03,9.95,-1.32,1.06,-1.89
1653401631737,0.02,0,0.17,0.08,1.02,9.96,1.76,-0.48,-1.64
1653401631746,0,0,0.11,0.07,1.02,9.86,3.05,-1.35,-1.71
1653401631757,0,0.02,-0.04,0.06,1.03,9.75,3.47,-1.63,-1.85
1653401631767,0.05,0.02,-0.2,0.09,1.05,9.59,2.25,-1.63,-2.06
1653401631776,0.1,0.02,-0.29,0.16,1.05,9.48,0.18,-0.48,-2.59
1653401631787,0.16,0.04,-0.25,0.23,1.08,9.48,-2.62,1.48,-3.25
1653401631796,0.13,0.03,-0.09,0.2,1.05,9.66,-4.4,2.78,-4.06
1653401631806,0.07,0.05,0,0.16,1.06,9.73,-4.58,3.44,-4.48
1653401631816,0,0.07,0.03,0.06,1.08,9.78,-2.41,2.36,-4.65
1653401631827,-0.01,0.08,0.03,0.05,1.09,9.79,-1.46,1.24,-4.72
1653401631836,-0.11,0.05,0,-0.05,1.06,9.76,-0.27,-1.07,-4.58
1653401631847,-0.11,0.06,-0.01,-0.04,1.07,9.74,0.64,-2.65,-3.85
1653401631856,0.01,0.02,-0.01,0.05,1.04,9.75,0.88,-2.51,-3.46
1653401631866,0.08,0.05,-0.05,0.15,1.06,9.7,0.22,-0.86,-4.16
1653401631876,0.07,0.03,-0.04,0.14,1.04,9.72,0.08,0.01,-4.83
1653401631886,-0.01,0.05,-0.1,0.08,1.06,9.64,-0.27,1.76,-5.07
1653401631897,-0.06,0.05,-0.11,0,1.06,9.64,-0.55,1.52,-4.9
1653401631907,-0.08,0.06,-0.11,-0.02,1.07,9.64,-0.62,0.96,-4.58
1653401631916,-0.08,0.02,-0.08,-0.03,1.05,9.67,-0.52,0.75,-4.76
1653401631927,-0.04,0.04,-0.05,0.01,1.06,9.71,-0.52,-0.51,-4.69
1653401631936,-0.06,0.06,-0.05,0.01,1.08,9.69,-0.17,-0.86,-5.49
1653401631946,-0.12,0.04,-0.06,-0.06,1.05,9.69,-0.13,-1.28,-6.02
1653401631957,-0.16,-0.04,0,-0.06,0.99,9.75,-0.24,-1.11,-5.91
1653401631966,-0.15,-0.06,-0.01,-0.09,0.95,9.74,0.64,-1.04,-5.49
1653401631976,-0.13,-0.08,-0.04,-0.07,0.94,9.71,0.67,-1.91,-4.69
1653401631986,-0.13,-0.04,-0.05,-0.06,0.98,9.7,0.15,-2.51,-4.76
1653401631996,-0.09,-0.03,-0.02,-0.04,1,9.69,-0.2,-2.19,-4.97
1653401632007,-0.13,-0.07,0,-0.07,0.95,9.75,-0.73,-0.93,-5.49
1653401632016,-0.25,-0.08,0.01,-0.19,0.93,9.77,-1.08,-0.06,-5.84
1653401632026,-0.26,-0.09,0.01,-0.23,0.94,9.77,-1.15,0.47,-4.83
1653401632036,-0.33,-0.11,0.01,-0.28,0.9,9.76,-0.83,1.17,-3.74
1653401632046,-0.25,-0.13,0,-0.21,0.87,9.76,-0.87,1.03,-3.32
1653401632057,-0.09,-0.15,-0.01,-0.08,0.85,9.75,-0.52,0.22,-2.62
1653401632066,-0.09,-0.1,-0.02,-0.03,0.89,9.74,-0.52,-0.62,-2.62
1653401632077,-0.09,-0.04,-0.06,-0.06,0.96,9.7,-0.59,-0.58,-3.57
1653401632087,-0.14,-0.06,-0.04,-0.08,0.95,9.7,-0.76,-0.48,-3.99
1653401632096,-0.25,-0.1,-0.01,-0.2,0.93,9.73,-1.5,-0.51,-3.85
1653401632107,-0.28,-0.09,0.05,-0.26,0.91,9.79,-2.13,-0.48,-3.29
1653401632116,-0.26,-0.08,0.08,-0.23,0.9,9.84,-1.29,0.22,-1.96
1653401632127,-0.19,-0.18,0.06,-0.17,0.81,9.82,-0.34,0.85,-1.57
1653401632137,-0.14,-0.17,0.02,-0.13,0.81,9.78,0.53,1.2,-1.12
1653401632147,-0.08,-0.1,0,-0.07,0.89,9.76,1.16,0.19,-0.84
1653401632157,-0.02,-0.02,-0.02,-0.05,0.95,9.72,0.32,-0.51,-0.66
1653401632167,-0.01,0,0.04,0,0.99,9.8,0.53,-2.4,-1.5
1653401632177,-0.02,-0.07,0.1,-0.01,0.91,9.86,0.92,-1.95,-2.52
1653401632187,-0.2,-0.31,0.15,-0.19,0.67,9.91,2.42,-0.65,-3.29
1653401632196,-0.56,-0.01,0.28,-0.56,0.98,10.04,4.14,-2.82,-0.1
1653401632206,-0.48,0.21,0.14,-0.47,1.2,9.89,5.05,-3,3.43
1653401632217,0.07,0.19,-0.21,0,1.21,9.6,4.77,-0.65,6.16
1653401632227,0.33,0.19,-0.34,0.34,1.2,9.41,1.72,-0.9,4.31
1653401632236,0.42,0.23,-0.36,0.43,1.22,9.39,-1.22,0.08,0.81
1653401632247,0.25,0.21,-0.33,0.31,1.21,9.4,-3.42,1.69,-2.2
1653401632256,0.06,0.16,-0.24,0.12,1.16,9.5,-5.84,1.97,-3.64
1653401632267,-0.14,0.14,-0.11,-0.14,1.12,9.65,-6.85,1.27,-3.11
1653401632277,-0.19,0.09,0.07,-0.2,1.08,9.79,-6.82,0.5,-2.27
1653401632287,-0.08,0.04,0.23,-0.13,1.02,9.97,-5.17,-0.27,-1.64
1653401632297,-0.01,0.01,0.28,-0.05,0.98,10.01,-3.32,0.78,-1.22
1653401632306,0,0.05,0.19,0.01,1,9.98,-1.64,1.83,-1.26
1653401632317,-0.03,0.07,0.1,-0.04,1.03,9.9,-0.41,1.83,-1.15
1653401632327,-0.05,0.09,0.02,-0.08,1.04,9.82,0.25,1.2,-0.84
1653401632337,-0.01,0.03,0,-0.05,1.02,9.76,0.99,-0.37,-0.91
1653401632347,-0.01,0.02,0,-0.02,0.99,9.76,0.39,-1.04,-0.66
1653401632356,0.05,0.04,0.01,0,0.99,9.77,0.74,-1.46,-0.59
1653401632367,0.08,-0.01,0.05,0.07,1.01,9.82,0.71,-0.9,-1.08
1653401632377,0.06,-0.04,0.07,0.06,0.92,9.83,1.34,1.03,-2.97
1653401632387,-0.1,-0.03,0,-0.09,0.95,9.76,1.3,3.97,-2.76
1653401632397,-0.23,-0.03,-0.03,-0.24,0.94,9.74,1.06,3.97,-1.47
1653401632407,-0.21,-0.05,0,-0.27,0.94,9.75,1.02,2.11,0.28
1653401632417,-0.1,-0.09,0,-0.18,0.91,9.76,1.76,0.26,1.79
1653401632426,0.02,-0.07,-0.01,-0.06,0.9,9.75,2.88,-0.41,1.89
1653401632437,0.06,-0.07,-0.09,0.03,0.92,9.67,2.88,-0.79,1.51
1653401632447,0.07,-0.04,-0.19,0.05,0.96,9.58,2.32,-1.53,0.67
1653401632457,0.07,-0.03,-0.27,0.04,0.96,9.49,0.88,-1.35,0.35
1653401632466,0.07,-0.03,-0.27,0.05,0.97,9.48,-1.57,0.4,0.18
1653401632477,0.13,-0.06,-0.19,0.07,0.93,9.54,-2.65,0.99,0.14
1653401632487,0.1,-0.07,-0.12,0.07,0.92,9.63,-3.81,1.38,-0.87
1653401632497,-0.02,-0.03,-0.02,-0.01,0.96,9.7,-4.12,1.24,-1.64
1653401632507,-0.08,-0.06,0.05,-0.1,0.94,9.78,-3.63,0.85,-0.8
1653401632517,-0.07,-0.13,0.05,-0.11,0.85,9.82,-3.49,0.5,-0.07
1653401632527,0,-0.13,0.12,-0.03,0.83,9.88,-2.37,-0.65,0.7
1653401632537,0,-0.1,0.31,-0.01,0.84,10.02,-1.78,-1.56,1.02
1653401632547,0.06,-0.09,0.36,0.01,0.85,10.13,0.18,-1.88,0.49
1653401632556,0.06,-0.12,0.29,0.03,0.84,10.05,2.46,-0.51,-0.1
1653401632567,0,-0.13,0.09,0,0.83,9.89,3.09,1.13,-0.28
1653401632577,-0.05,-0.1,0.01,-0.06,0.85,9.76,2.42,1.38,-0.49
1653401632587,-0.05,-0.1,-0.02,-0.08,0.87,9.75,1.02,1.24,0.53
1653401632597,0.01,-0.11,-0.01,-0.06,0.86,9.74,0.01,1.2,1.09
1653401632607,0.07,-0.11,0,0,0.86,9.76,-0.48,1.48,1.05
1653401632617,0.08,-0.07,0.01,0.06,0.87,9.77,-0.66,1.27,0.7
1653401632626,0.09,-0.07,0,0.05,0.88,9.76,-0.34,1.59,0.67
1653401632637,0.09,-0.08,0,0.05,0.86,9.76,-0.27,1.48,0.74
1653401632647,0.02,-0.06,0,-0.02,0.89,9.76,-0.2,-0.13,0.28
1653401632657,-0.02,-0.09,0,-0.06,0.86,9.76,0.04,0.26,0.98
1653401632667,-0.05,-0.11,-0.01,-0.07,0.84,9.76,0.36,0.96,1.37
1653401632677,-0.06,-0.1,-0.02,-0.1,0.84,9.74,0.29,1.2,1.82
1653401632687,-0.01,-0.01,-0.08,-0.1,0.92,9.71,0.39,0.33,2.59
1653401632697,0.09,-0.01,-0.09,0.05,0.93,9.68,0.29,0.36,3.05
1653401632707,0.13,0.01,-0.13,0.1,0.96,9.64,-0.06,-0.16,2.35
1653401632717,0.12,-0.02,-0.1,0.06,0.92,9.68,-0.17,-0.48,1.3
1653401632727,0.08,-0.06,-0.09,0.04,0.89,9.68,-0.41,0.43,0.91
1653401632737,0.01,-0.04,-0.17,-0.03,0.89,9.61,-0.76,1.62,0.56
1653401632747,-0.05,0.01,-0.19,-0.11,0.92,9.57,-1.6,2.43,0.95
1653401632757,-0.08,0.07,-0.11,-0.13,0.98,9.62,-2.41,1.8,2.35
1653401632767,0.08,0.1,0.03,0.03,1.03,9.79,-2.02,-0.37,3.26
1653401632777,0.21,0.06,0.15,0.17,0.99,9.91,0.15,-1.21,2.91
1653401632787,0.27,0,0.1,0.23,0.94,9.86,1.93,-2.16,1.4
1653401632797,0.23,-0.01,0.02,0.2,0.93,9.79,2.98,-1.95,0.11
1653401632807,0.1,0.03,-0.16,0.1,0.97,9.65,2.21,-0.27,-0.49
1653401632817,-0.03,0.04,-0.23,-0.07,0.98,9.53,0.64,1.06,-0.84
1653401632827,-0.06,0.06,-0.19,-0.09,1,9.57,-1.46,1.52,0.04
1653401632837,-0.02,0,-0.08,-0.06,0.94,9.68,-3,2.04,0.53
1653401632847,0.06,-0.05,-0.01,0.02,0.88,9.76,-2.76,1.73,0.7
1653401632857,0.13,-0.04,0.13,0.07,0.88,9.88,-1.53,0.82,1.09
1653401632867,0.15,-0.02,0.12,0.11,0.91,9.88,0.64,-0.86,0.28
1653401632877,0.08,0.02,0.1,0.08,0.95,9.86,2.18,-1.04,-0.42
1653401632887,-0.05,-0.01,0.05,-0.05,0.93,9.82,2.74,-0.79,-1.85
1653401632897,-0.11,-0.09,0.04,-0.15,0.91,9.82,2.56,-0.13,-1.75
1653401632907,-0.07,-0.17,0,-0.13,0.81,9.76,2.32,2.01,-0.8
1653401632918,0.01,-0.18,-0.04,-0.04,0.77,9.74,2.21,3.44,0.04
1653401632927,0.03,-0.11,-0.13,-0.02,0.84,9.63,1.97,3.76,0.6
1653401632937,0.06,-0.03,-0.26,0.01,0.93,9.52,1.09,2.53,0.28
1653401632947,0.06,0.02,-0.3,0.01,0.95,9.45,0.39,0.78,-0.17
1653401632957,0.02,-0.01,-0.21,-0.02,0.97,9.5,-0.48,-0.65,-0.63
1653401632967,0,-0.06,-0.17,-0.05,0.9,9.58,-0.83,-1,-1.12
1653401632978,-0.03,-0.11,-0.17,-0.07,0.83,9.59,-1.01,-0.62,-1.36
1653401632988,-0.07,-0.08,-0.22,-0.13,0.85,9.57,-1.64,-0.02,-0.94
1653401632997,-0.09,-0.04,-0.28,-0.13,0.86,9.49,-3.07,0.68,-0.24
1653401633007,-0.05,-0.02,-0.24,-0.1,0.91,9.53,-4.61,0.29,0.39
1653401633017,0.1,-0.02,-0.07,0,0.9,9.63,-5.66,-0.34,0.63
1653401633027,0.16,-0.04,-0.01,0.11,0.88,9.76,-5.63,0.15,-0.52
1653401633037,0.14,-0.04,0.15,0.11,0.87,9.91,-4.44,0.12,-1.33
1653401633048,0.01,-0.06,0.19,0,0.84,9.93,-2.48,0.26,-2.48
1653401633057,-0.11,-0.09,0.15,-0.14,0.83,9.91,-0.45,0.15,-2.13
1653401633068,-0.14,-0.1,0.08,-0.19,0.78,9.87,0.78,-0.34,-1.01
1653401633078,-0.06,-0.09,-0.01,-0.15,0.8,9.76,1.65,-0.97,0.07
1653401633087,0.03,-0.06,-0.14,-0.05,0.84,9.64,1.3,-1.14,0.53
1653401633097,0.09,-0.07,-0.24,0.05,0.83,9.54,-0.31,-0.34,-0.21
1653401633108,0.05,-0.07,-0.25,0.02,0.85,9.51,-2.37,-0.34,-0.77
1653401633118,0.01,-0.03,-0.16,-0.04,0.86,9.61,-4.47,-0.23,-0.94
1653401633127,-0.07,-0.1,-0.01,-0.1,0.79,9.74,-5.73,0.43,-0.31
1653401633138,-0.07,-0.11,0.06,-0.13,0.77,9.79,-5.87,1.24,0.56
1653401633147,-0.02,-0.07,0.11,-0.07,0.79,9.87,-4.75,0.75,1.47
1653401633158,0.08,-0.04,0.04,0,0.81,9.84,-3,0.61,1.54
1653401633168,0.19,-0.01,-0.04,0.11,0.85,9.76,-1.67,1.03,1.02
1653401633177,0.17,0.04,-0.09,0.15,0.88,9.68,-1.57,1.13,-0.07
1653401633187,0.1,0.07,-0.14,0.05,0.92,9.63,-1.85,-0.83,-0.84
1653401633198,0.01,0.05,-0.18,-0.04,0.9,9.59,-2.02,-1.42,-1.5
1653401633207,-0.05,-0.01,-0.15,-0.1,0.83,9.62,-2.3,-1.11,-1.68
1653401633217,-0.19,-0.04,-0.1,-0.22,0.82,9.65,-3.35,-0.97,-1.54
1653401633228,-0.18,0,-0.03,-0.22,0.83,9.74,-3.84,-0.76,0.11
1653401633237,0.07,0.05,0.01,0.02,0.87,9.79,-3.88,-0.69,1.02
1653401633248,0.15,0.1,0.14,0.09,0.91,9.88,-3.67,-0.79,0.53
1653401633257,0.16,0.11,0.19,0.12,0.92,9.96,-2.51,-1.49,-0.56
1653401633268,0.11,0.07,0.16,0.09,0.89,9.96,-1.15,-1.42,-1.75
1653401633277,0.08,-0.03,0.12,0.06,0.8,9.89,0.01,-0.48,-2.55
1653401633288,0,-0.12,0.12,-0.04,0.69,9.89,-0.03,1.62,-2.17
1653401633297,-0.06,-0.15,0.11,-0.1,0.66,9.86,0.04,4.32,-1.15
1653401633307,0.01,-0.15,0.16,-0.05,0.66,9.93,-0.03,8.83,-0.66
1653401633318,-0.02,-0.19,0.2,-0.07,0.62,9.95,0.5,14.85,0.04
1653401633327,-0.15,-0.16,0.24,-0.21,0.65,10,0.64,19.51,0.77
1653401633338,-0.27,-0.1,0.27,-0.43,0.71,10.04,0.25,21.85,1.3
1653401633348,-0.49,0,0.36,-0.65,0.79,10.07,0.95,23.71,3.12
1653401633358,-0.42,-0.03,0.35,-0.69,0.79,10.14,3.3,23.04,5.18
1653401633368,-0.39,-0.06,0.22,-0.66,0.76,9.99,5.89,20.98,6.65
1653401633378,-0.23,-0.04,0.06,-0.56,0.79,9.85,7.04,17.48,7.39
1653401633387,-0.07,0.05,-0.05,-0.42,0.86,9.75,6.87,14.71,7.11
1653401633398,-0.04,0.1,-0.13,-0.38,0.93,9.67,5.92,11.14,6.41
1653401633408,0.02,0.05,-0.26,-0.33,0.94,9.53,4.84,11,5.18
1653401633418,0.08,-0.09,-0.63,-0.29,0.78,9.13,2.6,10.48,3.29
1653401633427,-0.45,0.16,-0.54,-0.73,0.98,9.2,-0.87,4.98,2.63
1653401633437,-0.3,0.27,-0.49,-0.76,1.12,9.28,-3.35,-1.18,3.71
1653401633447,0.03,0.19,-0.42,-0.4,1.07,9.32,-5.8,-4.26,3.75
1653401633458,0.14,0.04,-0.4,-0.22,0.92,9.37,-7.45,-6.85,1.93
1653401633467,-0.07,0.02,-0.27,-0.34,0.84,9.47,-8.85,-7.83,-0.87
1653401633477,-0.51,0.21,-0.06,-0.75,0.96,9.66,-9.62,-10.98,-2.48
1653401633488,-0.58,0.19,0.04,-0.9,1,9.78,-9.13,-13.78,-2.06
1653401633497,-0.73,0.04,-0.01,-0.95,0.89,9.6,-8.04,-13.53,-1.22
1653401633507,-0.34,-0.1,0.25,-0.74,0.7,9.95,-7.97,-18.08,0.77
1653401633518,0.21,-0.1,0.45,-0.17,0.67,10.19,-5.73,-16.61,3.22
1653401633527,0.5,-0.09,0.51,0.26,0.65,10.29,-2.16,-8.84,5.88
1653401633537,0.52,0,0.37,0.31,0.75,10.15,1.48,-4.05,6.76
1653401633548,0.44,0.14,0.17,0.23,0.9,9.94,4.35,-4.54,5.08
1653401633557,0.38,0.22,-0.01,0.19,1,9.77,5.01,-6.01,2.42
1653401633568,0.31,0.2,-0.26,0.15,1,9.57,4.52,-5.76,-1.43
1653401633578,0.21,0.1,-0.49,0.04,0.89,9.29,1.51,-3.03,-5.39
1653401633587,0,-0.06,-0.67,-0.14,0.73,9.12,-5.03,0.96,-7.1
1653401633597,-0.16,-0.11,-0.71,-0.31,0.65,9.07,-11.05,3.51,-6.26
1653401633608,-0.19,-0.11,-0.43,-0.37,0.64,9.22,-16.34,4.77,-4.27
1653401633618,-0.09,-0.06,0.06,-0.32,0.62,9.73,-18.68,3.93,-2.31
1653401633627,-0.03,-0.03,0.43,-0.24,0.62,10.11,-16.97,4.49,-2.03
1653401633638,-0.04,-0.04,0.6,-0.24,0.6,10.38,-10.91,4.14,-2.31
1653401633647,-0.1,-0.07,0.52,-0.3,0.58,10.35,-5.49,3.55,-2.8
1653401633658,-0.17,-0.11,0.34,-0.37,0.53,10.17,-1.15,1.66,-2.2
1653401633667,-0.15,-0.09,0.22,-0.39,0.56,10.05,2.07,0.05,-0.94
1653401633678,-0.12,-0.05,0.09,-0.36,0.56,9.89,3.65,0.64,-0.1
1653401633688,-0.1,-0.06,-0.01,-0.34,0.6,9.79,4.21,1.76,0.25
1653401633698,-0.06,-0.11,-0.06,-0.28,0.56,9.74,3.4,1.97,0.28
1653401633708,-0.03,-0.16,-0.11,-0.28,0.52,9.67,2.77,2.39,0.84
1653401633718,-0.03,-0.11,-0.13,-0.27,0.52,9.67,2,2.39,1.26
1653401633728,-0.07,-0.05,-0.15,-0.31,0.61,9.62,1.97,2.25,1.75
1653401633738,-0.06,-0.02,-0.17,-0.3,0.66,9.63,1.79,1.17,2.24
1653401633748,-0.01,-0.03,-0.14,-0.27,0.65,9.6,1.65,0.43,1.96
1653401633758,-0.02,-0.08,-0.1,-0.25,0.63,9.67,1.41,-1.07,1.33
1653401633767,-0.02,-0.05,-0.02,-0.26,0.61,9.76,1.41,-1.63,1.19
1653401633778,-0.11,-0.05,0.15,-0.33,0.63,9.91,2.14,-1.35,1.02
1653401633787,-0.2,-0.06,0.28,-0.43,0.63,10.04,3.65,-1.35,1.65
1653401633797,-0.25,-0.1,0.28,-0.49,0.6,10.06,5.85,-1.46,3.19
1653401633808,-0.19,-0.13,0.15,-0.46,0.57,9.98,7.25,-0.55,4.03
1653401633817,-0.08,-0.14,-0.02,-0.37,0.59,9.76,7.64,0.47,4.97
1653401633828,0,-0.11,-0.18,-0.28,0.61,9.63,6.83,0.75,4.8
1653401633838,0.1,-0.08,-0.27,-0.19,0.64,9.51,4.59,0.75,4.13
1653401633848,0.15,-0.03,-0.28,-0.14,0.7,9.5,2.14,1.8,3.4
1653401633858,0.11,0.01,-0.25,-0.11,0.73,9.51,0.29,2.15,1.68
1653401633868,0.05,0.04,-0.22,-0.19,0.77,9.57,-1.18,3.37,0.25
1653401633878,-0.06,-0.01,-0.14,-0.3,0.72,9.59,-2.72,3.69,-0.7
1653401633888,-0.13,-0.07,-0.03,-0.4,0.68,9.71,-3.32,2.74,0.11
1653401633897,-0.11,-0.07,0.07,-0.4,0.64,9.82,-3.14,1.83,1.05
1653401633908,-0.09,-0.07,0.12,-0.37,0.63,9.9,-1.22,1.1,1.93
1653401633918,-0.07,-0.04,0.07,-0.35,0.68,9.87,0.43,0.05,1.58
1653401633928,0.01,-0.04,-0.01,-0.27,0.68,9.77,1.3,-0.27,1.61
1653401633938,0.04,-0.05,-0.02,-0.23,0.67,9.76,0.92,-0.3,1.3
1653401633948,0.06,-0.05,-0.02,-0.24,0.65,9.75,0.67,0.96,1.3
1653401633957,0.02,-0.06,-0.02,-0.23,0.67,9.75,0.15,1.59,1.44
1653401633968,-0.03,-0.07,-0.02,-0.32,0.65,9.75,-0.03,1.2,1.4
1653401633977,-0.11,-0.07,-0.02,-0.39,0.64,9.76,-0.1,-0.06,1.37
1653401633988,-0.16,-0.08,0.05,-0.44,0.64,9.81,0.43,-1.67,2.03
1653401633997,-0.17,-0.04,0.14,-0.45,0.67,9.92,1.55,-2.44,3.4
1653401634008,-0.07,-0.05,0.18,-0.38,0.67,9.96,2.6,-2.16,4.27
1653401634018,0.12,0.01,0.15,-0.19,0.72,9.93,3.86,-0.72,5.32
1653401634028,0.26,0.07,0.08,-0.05,0.77,9.85,4.35,0.5,5.22
1653401634038,0.28,0.12,0.01,0,0.86,9.79,5.29,0.92,4.52
1653401634048,0.24,0.07,0.01,-0.02,0.84,9.79,5.64,0.05,2.98
1653401634058,0.08,-0.03,-0.02,-0.15,0.74,9.76,6.73,-0.9,2.14
1653401634068,-0.06,-0.05,-0.09,-0.33,0.73,9.68,7.04,-3.03,1.37
1653401634078,-0.15,-0.05,-0.18,-0.4,0.73,9.62,6.52,-4.78,2.38
1653401634087,-0.09,-0.02,-0.15,-0.38,0.76,9.6,5.89,-4.61,3.71
1653401634098,0.04,0,-0.1,-0.26,0.81,9.63,4.49,-4.26,5.08
1653401634107,0.22,0.02,-0.09,-0.09,0.82,9.66,3.86,-2.58,4.55
1653401634118,0.37,0.02,-0.09,0.11,0.83,9.67,3.47,-0.13,2.59
1653401634128,0.35,0.02,-0.08,0.15,0.85,9.67,2.32,3.9,0.49
1653401634138,0.22,0.07,-0.02,0.01,0.86,9.73,1.72,5.33,-0.14
1653401634148,-0.01,0.16,0.06,-0.19,0.96,9.8,1.65,4.32,0.35
1653401634158,-0.13,0.13,0.21,-0.39,0.99,9.93,3.02,0.71,2
1653401634168,-0.07,0.1,0.18,-0.34,0.92,9.96,5.68,-1.18,2.03
1653401634178,-0.07,0.1,0.07,-0.31,0.92,9.86,7.64,-2.65,1.58
1653401634188,-0.01,0.11,-0.09,-0.27,0.97,9.73,7.11,-3.66,1.02
1653401634198,0.28,-0.08,-0.65,-0.01,0.85,9.26,5.47,-1,0.28
1653401634208,0.09,-0.22,-0.79,-0.04,0.64,8.95,0.01,0.57,-2.17
1653401634218,-0.2,-0.1,-0.65,-0.43,0.76,9.12,-6.96,-5.55,-3.08
1653401634228,-0.34,0.15,-0.45,-0.55,0.99,9.32,-11.05,-6.6,-2.24
1653401634238,-0.24,0.23,-0.1,-0.51,1.05,9.65,-13.36,-8.25,-1.15
1653401634248,-0.08,0.18,-0.21,-0.28,1.01,9.6,-13.33,-9.72,-1.22
1653401634258,-0.08,0.26,-0.45,-0.23,0.97,9.39,-14.03,-15.14,-2.38
1653401634268,-0.17,0.58,-0.58,-0.35,1.3,9.18,-16.48,-21.06,-2.76
1653401634278,0.17,0.18,-0.51,-0.03,1.11,9.21,-19.24,-27.15,-4.02
1653401634288,0.39,-0.19,-0.14,0.34,0.51,9.64,-22.18,-28.48,-7.87
1653401634298,0.33,-0.29,-0.12,0.34,0.4,9.68,-22.46,-28.02,-10.57
1653401634308,0.15,-0.27,0.01,0.23,0.35,9.75,-21.2,-23.96,-12.39
1653401634318,-0.1,-0.15,0.38,0.03,0.4,10.07,-19.24,-25.89,-11.58
1653401634328,-0.14,-0.03,0.73,-0.03,0.52,10.46,-16.72,-31.1,-9.41
1653401634339,-0.08,-0.06,0.92,0.11,0.49,10.71,-10.21,-31.07,-5.49
1653401634348,0,-0.2,0.95,0.21,0.42,10.74,-4.12,-29.95,-4.62
1653401634358,-0.01,-0.24,0.85,0.29,0.3,10.65,3.4,-29.49,-5.28
1653401634368,-0.08,-0.19,0.69,0.26,0.34,10.52,9.63,-31.7,-6.65
1653401634378,-0.11,-0.09,0.44,0.28,0.47,10.3,13.87,-35.27,-8.15
1653401634388,-0.17,-0.04,0.22,0.29,0.57,10.05,16.88,-39.68,-8.5
1653401634398,-0.17,-0.02,-0.02,0.34,0.62,9.76,18.07,-44.75,-8.61
1653401634408,-0.2,-0.07,-0.18,0.41,0.62,9.62,16.28,-48.95,-9.73
1653401634418,-0.23,-0.07,-0.14,0.47,0.62,9.62,13.87,-53.36,-9.45
1653401634428,-0.26,-0.11,-0.04,0.52,0.61,9.68,11.21,-54.69,-8.71
1653401634438,-0.14,-0.15,0.03,0.67,0.58,9.76,9.7,-53.36,-8.26
1653401634448,0.26,-0.23,0.22,1.22,0.51,9.96,9.32,-50.07,-9.59
1653401634458,0.53,-0.25,0.42,1.56,0.51,10.14,10.33,-46.82,-12.7
1653401634468,0.67,-0.11,0.58,1.77,0.63,10.28,14.04,-44.54,-17.81
1653401634478,0.51,0.06,0.56,1.72,0.84,10.28,18.59,-45.84,-23.24
1653401634489,0.22,0.26,0.3,1.53,1.07,10.09,21.08,-52.1,-26.95
1653401634498,-0.03,0.22,0,1.35,1.16,9.75,18.8,-58.58,-26.7
1653401634508,-0.1,-0.05,-0.04,1.3,0.94,9.56,13.41,-55.15,-23.9
1653401634518,-0.02,-0.27,0.29,1.47,0.7,9.84,9.21,-48.92,-21.45
1653401634528,0.15,-0.38,0.52,1.67,0.59,10.15,6.59,-40.13,-19.56
1653401634538,0.19,-0.29,0.49,1.81,0.66,10.13,5.92,-28.97,-18.58
1653401634548,0.2,-0.11,0.55,1.85,0.81,10.14,5.71,-21.79,-18.09
1653401634558,0.42,-0.17,0.6,2.03,0.79,10.15,5.68,-20.81,-18.79
1653401634568,0.43,-0.14,0.81,2.18,0.92,10.38,5.57,-24,-21.31
1653401634578,0.49,-0.25,1.07,2.21,0.79,10.62,7.64,-21.9,-22.43
1653401634588,0.27,-0.28,1.21,2.11,0.8,10.77,12.54,-11.68,-22.15
1653401634599,-0.02,-0.35,1.04,1.83,0.73,10.71,18.8,1.66,-17.88
1653401634609,-0.36,-0.16,0.57,1.41,0.93,10.29,21.64,13.59,-9.45
1653401634618,0.34,-0.88,0.69,1.57,0.78,9.92,19.82,13.66,0.6
